datecurrent,fireyear,incidentname,perimeterdatetime,gisacres,lat,lon,geometry,index_right,NAME,fire_date,year,month,lon_adj,date,temp_month,precip_month
2013-01-07 00:00:00,2006,Slater Creek,2006-08-22 16:52:00,40.72427952,40.93889242806432,-107.37394328045428,POINT (-107.37394328045428 40.93889242806432),286,Moffat County,2006-08-22 16:52:00,2006,8,252.62605671954572,2006-08-22 16:52:00,62.70001953125004,0.04410047602872364
2014-06-16 00:00:00,2014,Smirnoff,2014-06-14 10:00:00,0.70665908,40.077691247083294,-108.87714981480663,POINT (-108.87714981480663 40.077691247083294),297,Rio Blanco County,2014-06-14 10:00:00,2014,6,251.12285018519339,2014-06-14 10:00:00,72.69362304687505,0.004295791861065663
2010-10-13 00:00:00,2005,Smith Gulch,2005-07-21 00:00:00,12.9194238,40.12475084056697,-108.09673161808914,POINT (-108.09673161808914 40.12475084056697),297,Rio Blanco County,2005-07-21 00:00:00,2005,7,251.90326838191086,2005-07-21 00:00:00,73.62658203125005,0.007716865333766328
2010-09-15 00:00:00,2007,Smith Gulch,2007-07-19 11:44:00,85.41126783,39.329875764797364,-108.10489822167384,POINT (-108.10489822167384 39.329875764797364),284,Mesa County,2007-07-19 11:44:00,2007,7,251.89510177832616,2007-07-19 11:44:00,79.03185546875005,0.020497169700206725
2013-09-30 00:00:00,2005,Snag,2005-09-08 00:00:00,22.59338725,37.23289090634196,-107.3296994779994,POINT (-107.3296994779994 37.23289090634196),248,Archuleta County,2005-09-08 00:00:00,2005,9,252.67030052200062,2005-09-08 00:00:00,55.577363281250044,0.10745727583861445
2015-04-10 00:00:00,2015,Snake,2015-04-05 18:40:00,92.72163893,40.988157551851614,-107.71416640535307,POINT (-107.71416640535307 40.988157551851614),286,Moffat County,2015-04-05 18:40:00,2015,4,252.28583359464693,2015-04-05 18:40:00,43.626435546875044,0.05453540111850016
2002-04-26 00:00:00,2002,Snaking,2002-04-26 06:00:00,2535.82628953,39.42381958142352,-105.50702091202935,POINT (-105.50702091202935 39.42381958142352),292,Park County,2002-04-26 06:00:00,2002,4,254.49297908797064,2002-04-26 06:00:00,37.55583007812504,0.025014737452392
2010-09-15 00:00:00,2003,Snowmass Creek,2003-10-30 12:18:00,48.28477047,39.21866710392083,-106.97848242710496,POINT (-106.97848242710496 39.21866710392083),294,Pitkin County,2003-10-30 12:18:00,2003,10,253.02151757289505,2003-10-30 12:18:00,39.60939453125004,0.03155614083460532
2015-04-14 00:00:00,2015,Snyder Creek 2,2015-04-13 17:30:00,255.41483891,39.38131071282121,-105.7325139310295,POINT (-105.7325139310295 39.38131071282121),292,Park County,2015-04-13 17:30:00,2015,4,254.2674860689705,2015-04-13 17:30:00,28.62877929687504,0.08726810733000748
2017-09-08 00:00:00,2017,Snyder Flats,2017-09-07 16:00:00,18.61277518,38.80472395494497,-108.65766839442722,POINT (-108.65766839442722 38.80472395494497),284,Mesa County,2017-09-07 16:00:00,2017,9,251.34233160557278,2017-09-07 16:00:00,56.757294921875044,0.10414036319805309
2011-05-27 00:00:00,2002,Soap Creek,2002-12-31 00:00:00,40.08422292,38.65370485046403,-107.3365925594065,POINT (-107.3365925594065 38.65370485046403),271,Gunnison County,2002-12-31 00:00:00,2002,12,252.66340744059352,2002-12-31 00:00:00,9.20583007812504,0.04499174121404067
2010-10-13 00:00:00,2006,Sonny Jim,2006-05-22 08:47:00,58.25105151,40.0290341093617,-108.19812903075537,POINT (-108.19812903075537 40.0290341093617),297,Rio Blanco County,2006-05-22 08:47:00,2006,5,251.80187096924465,2006-05-22 08:47:00,57.56544921875005,0.021147697953204626
2010-10-13 00:00:00,2006,Sour Patch,2006-07-18 00:00:00,636.64356069,40.19443308417038,-108.2360366255631,POINT (-108.2360366255631 40.19443308417038),297,Rio Blanco County,2006-07-18 00:00:00,2006,7,251.7639633744369,2006-07-18 00:00:00,75.78297851562505,0.027727032584382687
2014-07-23 00:00:00,2014,South Fork,2014-07-22 00:00:00,4.07791033,40.72241088018031,-106.72297879559595,POINT (-106.72297879559595 40.72241088018031),299,Routt County,2014-07-22 00:00:00,2014,7,253.27702120440404,2014-07-22 00:00:00,57.141816406250044,0.052119891884946264
,2000,South Grizzly,2000-07-29 00:00:00,344.87732894,39.697688369325476,-107.27809145281952,POINT (-107.27809145281952 39.697688369325476),268,Garfield County,2000-07-29 00:00:00,2000,7,252.72190854718048,2000-07-29 00:00:00,57.05963867187504,0.036800938078481706
,2001,South Pot Creek,2001-09-05 00:00:00,530.34643641,40.6161520961543,-108.96551659019461,POINT (-108.96551659019461 40.6161520961543),286,Moffat County,2001-09-05 00:00:00,2001,9,251.03448340980538,2001-09-05 00:00:00,63.44401367187504,0.020352665666496614
2013-09-30 00:00:00,2010,South Shale Ridge,2010-09-05 00:00:00,19.46422763,39.31166261553494,-108.40074868840296,POINT (-108.40074868840296 39.31166261553494),284,Mesa County,2010-09-05 00:00:00,2010,9,251.59925131159704,2010-09-05 00:00:00,63.17462890625004,0.018988336940592855
2014-08-03 00:00:00,2014,South Trail,2014-07-31 00:00:00,1.59664873,37.070802084760594,-107.18740214946794,POINT (-107.18740214946794 37.070802084760594),248,Archuleta County,2014-07-31 00:00:00,2014,7,252.81259785053206,2014-07-31 00:00:00,69.40080078125004,0.043417081054323355
,2000,Southern Cross,2000-01-01 00:00:00,21.00811645,40.46343027957074,-108.35570300773,POINT (-108.35570300773 40.46343027957074),286,Moffat County,2000-01-01 00:00:00,2000,1,251.64429699227,2000-01-01 00:00:00,19.61471679687504,0.031029759964486585
,2001,Spanky,2001-07-20 00:00:00,65.36499281,40.004381524472706,-108.0743614220015,POINT (-108.0743614220015 40.004381524472706),297,Rio Blanco County,2001-07-20 00:00:00,2001,7,251.92563857799848,2001-07-20 00:00:00,70.86901367187505,0.02312537304988946
,2000,Spooky,2000-01-01 00:00:00,124.49517499,40.19576362557967,-108.8608921309823,POINT (-108.8608921309823 40.19576362557967),297,Rio Blanco County,2000-01-01 00:00:00,2000,1,251.13910786901772,2000-01-01 00:00:00,24.32565429687504,0.03914987054518424
2018-06-26 05:05:47,2018,Spool,2018-05-29 06:00:00,447.12027012,37.00633375320488,-103.45408184067402,POINT (-103.45408184067402 37.00633375320488),281,Las Animas County,2018-05-29 06:00:00,2018,5,256.545918159326,2018-05-29 06:00:00,68.04201171875005,0.020388131109281678
2002-06-14 00:00:00,2002,Spring,2002-06-11 22:15:00,17820.93141845,37.01320039011427,-104.97912943817786,POINT (-104.97912943817786 37.01320039011427),281,Las Animas County,2002-06-11 22:15:00,2002,6,255.02087056182214,2002-06-11 22:15:00,62.23815429687504,0.05413572968638036
2011-11-07 00:00:00,2009,Spring,2009-08-30 00:00:00,978.75468531,40.87032000581447,-107.61158004290606,POINT (-107.61158004290606 40.87032000581447),286,Moffat County,2009-08-30 00:00:00,2009,8,252.38841995709396,2009-08-30 00:00:00,66.05568359375005,0.018446443949628157
2010-09-15 00:00:00,2008,Spring Canyon,2008-09-21 15:17:00,52.10869321,38.923089722981295,-109.0229419538915,POINT (-109.0229419538915 38.923089722981295),284,Mesa County,2008-09-21 15:17:00,2008,9,250.97705804610848,2008-09-21 15:17:00,60.20348632812504,0.014846770256187301
2002-07-15 00:00:00,2002,Spring Creek,2002-07-14 00:00:00,13489.22666611,39.69721190861834,-107.47751703549727,POINT (-107.47751703549727 39.69721190861834),268,Garfield County,2002-07-14 00:00:00,2002,7,252.52248296450273,2002-07-14 00:00:00,64.05924804687504,0.028740822670445778
2010-10-14 00:00:00,2009,Spring Creek,2009-07-30 00:00:00,1338.17426268,40.01230477999661,-108.58605606362062,POINT (-108.58605606362062 40.01230477999661),297,Rio Blanco County,2009-07-30 00:00:00,2009,7,251.41394393637938,2009-07-30 00:00:00,71.14938476562504,0.008451206934638321
2018-07-16 00:00:00,2018,Spring Creek,2018-07-15 00:00:00,108131.4148778,37.550991605936346,-105.14872838312688,POINT (-105.14872838312688 37.550991605936346),273,Huerfano County,2018-07-15 00:00:00,2018,7,254.85127161687313,2018-07-15 00:00:00,66.97326171875005,0.10553932779254392
2016-08-17 00:00:00,2016,Spring Creek 2,2016-08-13 22:55:00,620.20362112,39.36612345480353,-108.05143203547976,POINT (-108.05143203547976 39.36612345480353),284,Mesa County,2016-08-13 22:55:00,2016,8,251.94856796452024,2016-08-13 22:55:00,68.95607421875005,0.04528746379085351
2011-05-31 00:00:00,2003,Spring Gulch,2003-11-05 00:00:00,241.68789436,38.5109461886141,-107.59663070041479,POINT (-107.59663070041479 38.5109461886141),288,Montrose County,2003-11-05 00:00:00,2003,11,252.40336929958522,2003-11-05 00:00:00,24.155585937500042,0.07905849440158345
2012-06-25 00:00:00,2012,Springer,2012-06-24 15:57:00,1121.89481068,38.94045686525734,-105.42427531065096,POINT (-105.42427531065096 38.94045686525734),292,Park County,2012-06-24 15:57:00,2012,6,254.57572468934904,2012-06-24 15:57:00,63.82062500000004,0.0291862558902998
2016-08-22 00:00:00,2016,Squaw,2016-08-21 11:00:00,37.10645658,37.649210318568585,-108.99489264777374,POINT (-108.99489264777374 37.649210318568585),262,Dolores County,2016-08-21 11:00:00,2016,8,251.00510735222628,2016-08-21 11:00:00,69.68380859375004,0.0705323324590223
2013-09-30 00:00:00,2009,Squaw Canyon,2009-08-02 00:00:00,14.29781144,37.53003292361161,-109.0411606248495,POINT (-109.0411606248495 37.53003292361161),262,Dolores County,2009-08-02 00:00:00,2009,8,250.9588393751505,2009-08-02 00:00:00,74.02560546875004,0.012571628643560689
2010-09-15 00:00:00,2008,Stagecoach,2008-06-01 00:00:00,1.79665043,39.23952223277833,-108.1274318856468,POINT (-108.1274318856468 39.23952223277833),284,Mesa County,2008-06-01 00:00:00,2008,6,251.87256811435321,2008-06-01 00:00:00,65.74059570312505,0.022568004604341694
2016-09-07 00:00:00,2016,Starwood,2016-09-06 10:19:00,300.90343203,40.947619378555814,-105.50964815384766,POINT (-105.50964815384766 40.947619378555814),280,Larimer County,2016-09-06 10:19:00,2016,9,254.49035184615235,2016-09-06 10:19:00,54.60749023437504,0.06531340326361824
2012-06-24 00:00:00,2012,State Line,2012-06-24 09:04:00,337.56307518,37.031237088362026,-107.88460003478377,POINT (-107.88460003478377 37.031237088362026),279,La Plata County,2012-06-24 09:04:00,2012,6,252.11539996521623,2012-06-24 09:04:00,73.45695312500004,0.0005484373101741766
2013-09-30 00:00:00,2007,Stateline,2007-09-08 00:00:00,15.36679835,39.189140501192234,-109.04204525573586,POINT (-109.04204525573586 39.189140501192234),284,Mesa County,2007-09-08 00:00:00,2007,9,250.95795474426416,2007-09-08 00:00:00,67.35822265625004,0.04637200143117225
2011-07-22 00:00:00,2011,Steamroller,2011-07-21 00:00:00,2.60516643,40.17182698464198,-108.42198424638845,POINT (-108.42198424638845 40.17182698464198),297,Rio Blanco County,2011-07-21 00:00:00,2011,7,251.57801575361157,2011-07-21 00:00:00,74.23478515625004,0.0314778675298905
2002-07-12 00:00:00,2002,Steuben,2002-07-11 00:00:00,599.60140019,38.549057350190644,-107.11398509679665,POINT (-107.11398509679665 38.549057350190644),271,Gunnison County,2002-07-11 00:00:00,2002,7,252.88601490320335,2002-07-11 00:00:00,64.94166992187505,0.03851810166893992
2013-04-23 00:00:00,2013,Stockade,2013-04-22 10:30:00,918.67207572,37.29991908019016,-105.80524436381657,POINT (-105.80524436381657 37.29991908019016),256,Conejos County,2013-04-22 10:30:00,2013,4,254.19475563618343,2013-04-22 10:30:00,41.10045898437504,0.0344537564258324
2015-04-03 00:00:00,2015,Strawberry,2015-03-31 15:30:00,5.9490712,40.22978716043746,-108.02263927405184,POINT (-108.02263927405184 40.22978716043746),286,Moffat County,2015-03-31 15:30:00,2015,3,251.97736072594816,2015-03-31 15:30:00,33.04704101562504,0.03770547186768381
2015-09-14 00:00:00,2015,Strawberry Road,2015-08-21 15:00:00,134.13127959,40.07171774828261,-107.98111351939261,POINT (-107.98111351939261 40.07171774828261),297,Rio Blanco County,2015-08-21 15:00:00,2015,8,252.0188864806074,2015-08-21 15:00:00,68.61637695312504,0.032926734908181245
2010-10-13 00:00:00,2007,Stuie,2007-09-17 00:00:00,15.65324606,40.17225345353823,-108.9451261652045,POINT (-108.9451261652045 40.17225345353823),297,Rio Blanco County,2007-09-17 00:00:00,2007,9,251.0548738347955,2007-09-17 00:00:00,64.53517578125005,0.0675504348792485
2010-10-13 00:00:00,2006,Stuntz,2006-07-20 20:00:00,107.32563542,40.431362364688546,-108.98078806479401,POINT (-108.98078806479401 40.431362364688546),286,Moffat County,2006-07-20 20:00:00,2006,7,251.019211935206,2006-07-20 20:00:00,75.37165039062504,0.03181634755252162
2012-08-24 00:00:00,2012,Sugar,2012-08-05 12:00:00,5.35169361,40.534466080610954,-107.91108247054763,POINT (-107.91108247054763 40.534466080610954),286,Moffat County,2012-08-05 12:00:00,2012,8,252.08891752945237,2012-08-05 12:00:00,74.26071289062504,0.00883204050128552
2011-10-06 00:00:00,2011,Sugar Loaf,2011-10-05 17:00:00,3.08728292,38.60205687343335,-105.05702976465537,POINT (-105.05702976465537 38.60205687343335),267,Fremont County,2011-10-05 17:00:00,2011,10,254.94297023534463,2011-10-05 17:00:00,42.28434570312504,0.04893761776173487
2010-10-14 00:00:00,2002,Sugarloaf,2002-08-03 00:00:00,33.99240063,40.77636482344646,-107.1838794295947,POINT (-107.1838794295947 40.77636482344646),299,Routt County,2002-08-03 00:00:00,2002,8,252.8161205704053,2002-08-03 00:00:00,58.46413085937505,0.030487145106471145
2018-07-11 00:00:00,2018,Sugarloaf,2018-07-09 00:00:00,1245.62396579,39.811626265937996,-105.98161512345983,POINT (-105.98161512345983 39.811626265937996),270,Grand County,2018-07-09 00:00:00,2018,7,254.01838487654015,2018-07-09 00:00:00,55.52287109375004,0.05602080184448278
2015-07-07 00:00:00,2015,Sulphur,2015-07-04 19:00:00,0.17972493,37.70690350848563,-108.17091998754661,POINT (-108.17091998754661 37.70690350848563),262,Dolores County,2015-07-04 19:00:00,2015,7,251.8290800124534,2015-07-04 19:00:00,57.77199218750005,0.18463635843642986
2011-05-27 00:00:00,2002,Summit,2002-12-31 00:00:00,55.36727912,37.99983214838822,-109.00324094969106,POINT (-109.00324094969106 37.99983214838822),302,San Miguel County,2002-12-31 00:00:00,2002,12,250.99675905030892,2002-12-31 00:00:00,26.62575195312504,0.025045294199232012
2012-06-04 00:00:00,2012,Sunrise Mine,2012-06-03 18:00:00,5725.54725122,38.458911622137336,-109.0039377269321,POINT (-109.0039377269321 38.458911622137336),288,Montrose County,2012-06-03 18:00:00,2012,6,250.9960622730679,2012-06-03 18:00:00,72.08937500000005,0.0021916725838775166
2011-11-04 00:00:00,2006,Suttles Basin,2006-07-12 00:00:00,26.53299354,40.58801906409737,-108.22794454567492,POINT (-108.22794454567492 40.58801906409737),286,Moffat County,2006-07-12 00:00:00,2006,7,251.77205545432508,2006-07-12 00:00:00,77.36500976562505,0.029950768096430692
,2000,Switchback,2000-01-01 00:00:00,1586.56752214,40.0666080101135,-108.62678897120995,POINT (-108.62678897120995 40.0666080101135),297,Rio Blanco County,2000-01-01 00:00:00,2000,1,251.37321102879005,2000-01-01 00:00:00,20.36002929687504,0.04281693682982586
2017-06-12 00:00:00,2017,TEMPLE,2017-06-10 14:20:00,67.09969871,40.442828545859555,-107.96187938124739,POINT (-107.96187938124739 40.442828545859555),286,Moffat County,2017-06-10 14:20:00,2017,6,252.0381206187526,2017-06-10 14:20:00,68.90158203125004,0.004718711422591878
2010-09-15 00:00:00,2002,THOMPSON CREEK,2002-09-05 00:00:00,170.92558259,39.326922799205896,-107.31876635864081,POINT (-107.31876635864081 39.326922799205896),294,Pitkin County,2002-09-05 00:00:00,2002,9,252.6812336413592,2002-09-05 00:00:00,48.59489257812504,0.09516344455259387
2018-07-08 00:00:00,2018,THORNBURG,2018-07-07 11:10:00,1635.09899195,40.51163693137767,-108.1688541283764,POINT (-108.1688541283764 40.51163693137767),286,Moffat County,2018-07-07 11:10:00,2018,7,251.83114587162362,2018-07-07 11:10:00,78.91583984375004,0.009915471851703479
2018-08-15 00:00:00,2018,THREE SPRINGS,2018-08-14 12:00:00,570.09528332,40.307318140693454,-108.61357936701992,POINT (-108.61357936701992 40.307318140693454),286,Moffat County,2018-08-14 12:00:00,2018,8,251.38642063298008,2018-08-14 12:00:00,75.18312500000005,0.027151003302662867
2018-09-14 00:00:00,2018,THREE WASH,2018-09-13 17:24:00,368.85176693,40.589595910174175,-108.29063349761414,POINT (-108.29063349761414 40.589595910174175),286,Moffat County,2018-09-13 17:24:00,2018,9,251.70936650238588,2018-09-13 17:24:00,68.66559570312504,0.0016869296786047926
2018-09-05 00:00:00,2018,TOMMY,2018-09-04 00:00:00,10.55782372,41.001118801324964,-107.79495869040413,POINT (-107.79495869040413 41.001118801324964),286,Moffat County,2018-09-04 00:00:00,2018,9,252.20504130959586,2018-09-04 00:00:00,65.93747070312504,0.00301835501684327
2010-09-15 00:00:00,2002,TWO CREEK,2002-07-17 00:00:00,13.74230454,38.9594257905542,-108.2032301858511,POINT (-108.2032301858511 38.9594257905542),284,Mesa County,2002-07-17 00:00:00,2002,7,251.7967698141489,2002-07-17 00:00:00,67.55377929687504,0.015284012003746466
2018-07-09 00:00:00,2018,Tabeguache,2018-07-08 10:00:00,508.42997197,38.35373622706548,-108.49483645985748,POINT (-108.49483645985748 38.35373622706548),288,Montrose County,2018-07-08 10:00:00,2018,7,251.50516354014252,2018-07-08 10:00:00,73.51232421875005,0.03782055122542079
2011-05-31 00:00:00,2009,Tabeguache Creek,2009-10-29 00:00:00,980.54097484,38.401066472018535,-108.50076434421756,POINT (-108.50076434421756 38.401066472018535),288,Montrose County,2009-10-29 00:00:00,2009,10,251.49923565578246,2009-10-29 00:00:00,42.98000000000004,0.033965884298318996
2018-01-26 00:00:00,2017,Table,2017-07-13 00:00:00,9.55107798,38.48578765133456,-105.60363752531794,POINT (-105.60363752531794 38.48578765133456),267,Fremont County,2017-07-13 00:00:00,2017,7,254.39636247468206,2017-07-13 00:00:00,64.23898437500004,0.1157597735775169
2010-10-14 00:00:00,2002,Tailpipe,2002-01-01 00:00:00,16.15799781,40.07247784509542,-108.88583130941042,POINT (-108.88583130941042 40.07247784509542),297,Rio Blanco County,2002-01-01 00:00:00,2002,1,251.11416869058957,2002-01-01 00:00:00,17.93820312500004,0.02105343586622621
2011-05-31 00:00:00,2004,Tappan,2004-07-14 00:00:00,76.07907954,38.31213570804238,-107.91380846254106,POINT (-107.91380846254106 38.31213570804238),291,Ouray County,2004-07-14 00:00:00,2004,7,252.08619153745894,2004-07-14 00:00:00,65.38507812500004,0.029047086797840894
,2000,Taylor,2001-01-01 00:00:00,2097.57358798,40.11161236474984,-108.67428489685133,POINT (-108.67428489685133 40.11161236474984),297,Rio Blanco County,2001-01-01 00:00:00,2001,1,251.32571510314867,2001-01-01 00:00:00,15.943964843750042,0.019215431731473654
2011-09-07 00:00:00,2011,Ted,2011-09-06 00:00:00,26.89247631,40.739571899451924,-108.69944042546761,POINT (-108.69944042546761 40.739571899451924),286,Moffat County,2011-09-06 00:00:00,2011,9,251.30055957453237,2011-09-06 00:00:00,62.75275390625004,0.032077179888548565
2011-11-04 00:00:00,2007,Temple,2007-07-07 00:00:00,16.28290535,40.420394647958155,-107.97500137789639,POINT (-107.97500137789639 40.420394647958155),286,Moffat County,2007-07-07 00:00:00,2007,7,252.02499862210362,2007-07-07 00:00:00,75.87482421875004,0.023513189820887057
2010-09-15 00:00:00,2008,Tenderfoot,2008-08-27 16:37:00,19.64949293,38.65154711573174,-108.91872131540633,POINT (-108.91872131540633 38.65154711573174),284,Mesa County,2008-08-27 16:37:00,2008,8,251.08127868459366,2008-08-27 16:37:00,72.92829101562504,0.061637683740933424
2017-09-20 00:00:00,2017,Tenderfoot 2,2017-09-19 00:00:00,20.23894593,39.62917267237316,-106.02798449465824,POINT (-106.02798449465824 39.62917267237316),304,Summit County,2017-09-19 00:00:00,2017,9,253.97201550534174,2017-09-19 00:00:00,47.07877929687504,0.08895818371875212
2010-10-14 00:00:00,2002,Texas Creek,2002-09-02 00:00:00,7.71422674,39.777297457929755,-108.94852743872842,POINT (-108.94852743872842 39.777297457929755),297,Rio Blanco County,2002-09-02 00:00:00,2002,9,251.05147256127157,2002-09-02 00:00:00,58.88512695312504,0.09757579132097308
2012-07-26 00:00:00,2012,Third Water Spring,2012-07-06 00:00:00,97.44071311,39.51223998623346,-108.51619130008413,POINT (-108.51619130008413 39.51223998623346),268,Garfield County,2012-07-06 00:00:00,2012,7,251.48380869991587,2012-07-06 00:00:00,71.07555664062505,0.048576152575551534
2011-11-04 00:00:00,2006,Thomas,2006-06-13 00:00:00,3374.68972279,40.61863241846561,-108.742472009017,POINT (-108.742472009017 40.61863241846561),286,Moffat County,2006-06-13 00:00:00,2006,6,251.257527990983,2006-06-13 00:00:00,70.86417968750004,0.010719837993959664
,2001,Thompson Gulch,2001-08-27 00:00:00,180.40997104,39.94078088309405,-108.1910676689191,POINT (-108.1910676689191 39.94078088309405),297,Rio Blanco County,2001-08-27 00:00:00,2001,8,251.80893233108088,2001-08-27 00:00:00,67.86447265625004,0.06775478971221019
2010-10-14 00:00:00,2003,Thompson Springs,2003-08-07 00:00:00,763.69835177,40.09788327956139,-108.48880644290233,POINT (-108.48880644290233 40.09788327956139),297,Rio Blanco County,2003-08-07 00:00:00,2003,8,251.51119355709767,2003-08-07 00:00:00,72.45456054687504,0.014065590941929258
2015-09-14 00:00:00,2015,Thornburg,2015-08-17 18:00:00,181.31710734,40.53137211368097,-108.20685983586367,POINT (-108.20685983586367 40.53137211368097),286,Moffat County,2015-08-17 18:00:00,2015,8,251.79314016413633,2015-08-17 18:00:00,72.04059570312504,0.03111923481251579
2010-10-14 00:00:00,2009,Three Mile,2009-08-19 00:00:00,112.6629822,40.107631134768056,-107.9539507497742,POINT (-107.9539507497742 40.107631134768056),297,Rio Blanco County,2009-08-19 00:00:00,2009,8,252.0460492502258,2009-08-19 00:00:00,66.68146484375004,0.0076630421243884484
,2001,Three Springs,2001-07-20 00:00:00,241.42214714,40.29428185901232,-108.66877704739156,POINT (-108.66877704739156 40.29428185901232),286,Moffat County,2001-07-20 00:00:00,2001,7,251.33122295260844,2001-07-20 00:00:00,75.88229492187504,0.01683168235651101
2012-09-25 00:00:00,2012,Three Springs,2012-09-21 12:00:00,107.93031233,40.256801286160425,-108.57750159157739,POINT (-108.57750159157739 40.256801286160425),286,Moffat County,2012-09-21 12:00:00,2012,9,251.4224984084226,2012-09-21 12:00:00,66.38131835937504,0.02864144793143496
2014-07-23 00:00:00,2014,Three Springs,2014-07-22 13:00:00,26.50617504,40.3021293064139,-108.5980393869486,POINT (-108.5980393869486 40.3021293064139),286,Moffat County,2014-07-22 13:00:00,2014,7,251.40196061305141,2014-07-22 13:00:00,77.96837890625005,0.05048985650169197
2011-05-31 00:00:00,2004,Thunder Road,2004-06-02 00:00:00,24.06064583,38.1150707411662,-108.31938620901776,POINT (-108.31938620901776 38.1150707411662),302,San Miguel County,2004-06-02 00:00:00,2004,6,251.68061379098225,2004-06-02 00:00:00,63.72965820312504,0.008610603200187325
2015-08-08 00:00:00,2015,Toe,2015-08-07 00:00:00,377.73756802,37.25541741207297,-108.83880775095537,POINT (-108.83880775095537 37.25541741207297),287,Montezuma County,2015-08-07 00:00:00,2015,8,251.16119224904463,2015-08-07 00:00:00,72.24801757812504,0.050605153565364894
2010-10-13 00:00:00,2007,Tommy,2007-07-06 00:00:00,3.08451654,39.7915153151362,-108.61343155075265,POINT (-108.61343155075265 39.7915153151362),297,Rio Blanco County,2007-07-06 00:00:00,2007,7,251.38656844924736,2007-07-06 00:00:00,72.40841796875004,0.05661725194299361
2012-04-13 00:00:00,2012,Too Long,2012-04-12 14:00:00,265.09555353,40.92727438297013,-107.34753959913697,POINT (-107.34753959913697 40.92727438297013),286,Moffat County,2012-04-12 14:00:00,2012,4,252.65246040086305,2012-04-12 14:00:00,36.75514648437504,0.07233389720338164
2012-03-02 00:00:00,2002,Topaz Mountain,2002-04-17 00:00:00,288.57346119,39.30286208795128,-105.59184193487346,POINT (-105.59184193487346 39.30286208795128),292,Park County,2002-04-17 00:00:00,2002,4,254.40815806512654,2002-04-17 00:00:00,34.50426757812504,0.020573719690565487
2012-12-18 00:00:00,2012,Toponas,2012-03-30 00:00:00,201.63924754,40.03833379222742,-106.85033786314631,POINT (-106.85033786314631 40.03833379222742),299,Routt County,2012-03-30 00:00:00,2012,3,253.1496621368537,2012-03-30 00:00:00,28.24953125000004,0.02983357813693583
2015-07-02 00:00:00,2015,Torch,2015-07-01 21:00:00,1.55229911,37.06771068123027,-107.12369714123227,POINT (-107.12369714123227 37.06771068123027),248,Archuleta County,2015-07-01 21:00:00,2015,7,252.87630285876773,2015-07-01 21:00:00,63.64660156250004,0.09966771161791403
,2001,Toro,2001-07-20 00:00:00,10.11083599,39.8673339869616,-108.82610137644745,POINT (-108.82610137644745 39.8673339869616),297,Rio Blanco County,2001-07-20 00:00:00,2001,7,251.17389862355253,2001-07-20 00:00:00,74.00143554687504,0.03909250617688522
2010-10-14 00:00:00,2009,Torsell,2009-08-16 00:00:00,18.02901331,39.97332211737495,-108.77576698587418,POINT (-108.77576698587418 39.97332211737495),297,Rio Blanco County,2009-08-16 00:00:00,2009,8,251.22423301412582,2009-08-16 00:00:00,73.09748046875004,0.006412869224725001
2010-10-14 00:00:00,2003,Tower,2003-07-15 00:00:00,8.57534682,39.91082061808945,-108.37336209509027,POINT (-108.37336209509027 39.91082061808945),297,Rio Blanco County,2003-07-15 00:00:00,2003,7,251.62663790490973,2003-07-15 00:00:00,77.24899414062504,0.011863596232136479
2013-09-30 00:00:00,2005,Trail East,2005-07-14 00:00:00,2524.61274534,37.18632040234435,-108.29876146652133,POINT (-108.29876146652133 37.18632040234435),287,Montezuma County,2005-07-14 00:00:00,2005,7,251.70123853347866,2005-07-14 00:00:00,74.11173828125004,0.00781718422904669
2018-11-09 00:00:00,2018,Trail Gulch,2018-07-26 00:00:00,26.94437512,39.669676047438315,-106.97494048505622,POINT (-106.97494048505622 39.669676047438315),264,Eagle County,2018-07-26 00:00:00,2018,7,253.0250595149438,2018-07-26 00:00:00,71.98654296875004,0.04880429464656627
2015-10-20 00:00:00,2015,Trap,2015-08-02 18:07:00,2.20251078,40.51469324937486,-107.60752905944557,POINT (-107.60752905944557 40.51469324937486),286,Moffat County,2015-08-02 18:07:00,2015,8,252.39247094055443,2015-08-02 18:07:00,68.34215820312505,0.04374210914175492
2012-06-28 00:00:00,2012,Treasure,2012-06-27 22:39:00,414.92078136,39.30802239408723,-106.20345873634095,POINT (-106.20345873634095 39.30802239408723),278,Lake County,2012-06-27 22:39:00,2012,6,253.79654126365904,2012-06-27 22:39:00,48.98468750000004,0.027685579082538606
2013-06-25 00:00:00,2013,Trickle Mountain,2013-06-22 20:00:00,213.11113306,38.161376748610635,-106.3932795698012,POINT (-106.3932795698012 38.161376748610635),300,Saguache County,2013-06-22 20:00:00,2013,6,253.6067204301988,2013-06-22 20:00:00,60.02638671875005,0.02707197604791727
2011-05-31 00:00:00,2005,Trout Creek,2005-07-28 00:00:00,63.39422122,38.17086200831483,-107.18641559333459,POINT (-107.18641559333459 38.17086200831483),271,Gunnison County,2005-07-28 00:00:00,2005,7,252.81358440666543,2005-07-28 00:00:00,59.72931640625004,0.03282680330030271
2017-04-17 00:00:00,2017,Turkey Track 7,2017-04-14 21:00:00,40.08132693,39.14250536583944,-105.13141786178473,POINT (-105.13141786178473 39.14250536583944),263,Douglas County,2017-04-14 21:00:00,2017,4,254.8685821382153,2017-04-14 21:00:00,35.22804687500004,0.09486432117989753
