,lat,lon,year,month,temp_month,precip_month,gisacres,fires_target
228,40.753658090429205,-107.67091800023891,2008,10,43.98283203125004,0.0362818629612447,167.98078261,0
229,37.8616776668788,-106.3504462882795,2006,6,56.38683593750004,0.0310476141428749,227.31264909,0
230,37.87467225389885,-106.42701311921176,2002,6,57.74870117187504,0.0144050483496306,178.86119471,0
231,39.91429743946846,-106.68626160723196,2014,6,56.07526367187504,0.0316318108346546,0.33379617,0
232,39.24055457994573,-108.42129023106108,2011,8,76.39162109375005,0.0115497456257842,1742.00701699,1
233,40.649498048194296,-107.5842832332654,2008,8,68.15758789062505,0.0250881639354804,578.00731075,1
234,40.38850004846746,-102.26265910970696,2018,4,45.75822265625004,0.081695477029588,1780.32903932,1
235,37.22206398165642,-108.27612440323118,2002,5,57.95084960937504,0.0043323928121797,308.62708977,0
236,39.569907960743464,-108.79120425944764,2007,6,66.93371093750005,0.0149520986796356,0.51182137,0
237,40.47019415715966,-105.55538401454436,2010,10,37.51891601562504,0.0823875985745573,1200.64514231,1
238,38.413389844859886,-106.65276124044613,2018,5,50.26701171875004,0.0290073428605042,15.77651603,0
239,40.25176937401721,-108.0752067274626,2012,5,54.47125976562504,0.0187666882355726,105.16828927,0
240,39.367529217717475,-108.19264506141523,2017,4,47.45539062500004,0.0454035858454415,5.11028433,0
241,40.11700763111292,-105.99528418708704,2007,4,33.92418945312504,0.0743671652295393,78.76736679,0
242,40.150903557602504,-108.22181654126476,2000,1,19.51979492187504,0.0467465335567947,37.85533648,0
243,37.24000130800551,-108.24157050920232,2011,7,73.19416015625004,0.0240765623669838,10.0698132,0
244,40.71525057856503,-108.96659104850266,2015,9,63.89884765625004,0.0215413332017953,2.76106424,0
245,38.139052803044095,-108.21373757882957,2005,9,56.93087890625005,0.092195017241151,548.97633197,1
246,38.546361620009854,-105.48985488677474,2011,10,41.90465820312504,0.0502637631581164,12.20128487,0
247,39.69833170599582,-107.2280496236596,2003,7,63.44665039062504,0.0501739720635698,11.13853061,0
248,40.22675563472281,-108.3255581767008,2003,1,23.93322265625004,0.02104745239045,29.07996278,0
249,40.225608110801254,-108.3286850061581,2009,7,74.76696289062505,0.0145471931384876,86.81462284,0
250,37.65736780842225,-108.92708260954184,2004,8,68.85763671875004,0.0370713792670285,33.73095102,0
251,37.604382731671336,-108.95011749657822,2000,7,76.62760742187504,0.0084840220941085,22.67441391,0
252,37.65932696152315,-108.907806336063,2012,1,28.15548828125004,0.0336538177348207,53.13317436,0
253,40.06515406693288,-108.29723587103264,2001,7,74.67291992187504,0.017614287071739,19.56278367,0
254,40.64738399029805,-104.34940565807791,2010,11,37.00124023437504,0.022275144287676,177.50939749,0
255,40.557477811755874,-105.31417940500693,2011,4,37.17790039062504,0.1237720028462121,2939.18761195,1
256,38.51249990397394,-107.5758124564737,2003,11,24.15558593750004,0.0790584944015834,297.8859184,0
257,40.18714385761769,-108.8312651379748,2017,8,76.82448242187505,0.0144078636311285,18804.40203194,1
258,40.592116680465246,-107.10299699478225,2017,9,55.63581054687504,0.0572738392959348,4222.07207107,1
259,39.72707482931148,-107.59778076933462,2001,1,14.70998046875004,0.0345436896021477,749.54758313,1
260,38.90503550689,-108.21242151651002,2001,7,68.33424804687505,0.0563262363976799,125.77195564,0
261,39.750294375972786,-108.0082931925842,2017,7,68.50343750000005,0.0427692706880625,56.06363605,0
262,39.24722700454923,-108.3758541452186,2004,9,59.82204101562505,0.1189202129411744,449.14091167,0
263,38.964362754578275,-108.82993933996484,2002,6,69.32565429687504,0.0082386629210232,2465.85921258,1
264,40.24466812626049,-108.97617009117052,2018,6,75.17038085937504,0.0021722537873021,16.62571216,0
265,40.787836740394575,-107.78166969885191,2018,7,74.50021484375004,0.0066254808417623,19935.97662539,1
